freeze_version,bucket_time,node_id,speed,congestion_status,road_count,fill_method,is_observed
train_20260505050000,2026-04-28 17:30:00,C3,46.06,1,11,interpolate,0
train_20260505050000,2026-04-28 17:30:00,D4,43.96,1,9,interpolate,0
train_20260505050000,2026-04-28 17:30:00,E5,40.32,1,2,interpolate,0
train_20260505050000,2026-04-28 17:30:00,F6,39.22,2,3,interpolate,0
train_20260505050000,2026-04-28 17:30:00,G7,37.9,2,6,interpolate,0
train_20260505050000,2026-04-28 17:30:00,H8,40.32,1,4,interpolate,0
train_20260505050000,2026-04-28 17:30:00,I9,29.18,2,6,interpolate,0
train_20260505050000,2026-04-28 17:30:00,J10,34.57,2,3,interpolate,0
train_20260505050000,2026-04-28 17:30:00,K11,34.32,2,4,spatial,0
train_20260505050000,2026-04-28 17:35:00,A1,40.03,1,7,interpolate,0
train_20260505050000,2026-04-28 17:35:00,B2,38.67,2,4,interpolate,0
train_20260505050000,2026-04-28 17:35:00,C3,46.03,1,11,interpolate,0
train_20260505050000,2026-04-28 17:35:00,D4,43.94,1,9,interpolate,0
train_20260505050000,2026-04-28 17:35:00,E5,40.33,1,2,interpolate,0
train_20260505050000,2026-04-28 17:35:00,F6,39.18,2,3,interpolate,0
train_20260505050000,2026-04-28 17:35:00,G7,37.89,2,6,interpolate,0
train_20260505050000,2026-04-28 17:35:00,H8,40.29,1,4,interpolate,0
train_20260505050000,2026-04-28 17:35:00,I9,29.18,2,6,interpolate,0
train_20260505050000,2026-04-28 17:35:00,J10,34.56,2,3,interpolate,0
train_20260505050000,2026-04-28 17:35:00,K11,34.31,2,4,spatial,0
train_20260505050000,2026-04-28 17:40:00,A1,39.98,2,7,interpolate,0
train_20260505050000,2026-04-28 17:40:00,B2,38.62,2,4,interpolate,0
train_20260505050000,2026-04-28 17:40:00,C3,46.01,1,11,interpolate,0
train_20260505050000,2026-04-28 17:40:00,D4,43.92,1,9,interpolate,0
train_20260505050000,2026-04-28 17:40:00,E5,40.34,1,2,interpolate,0
train_20260505050000,2026-04-28 17:40:00,F6,39.14,2,3,interpolate,0
train_20260505050000,2026-04-28 17:40:00,G7,37.87,2,6,interpolate,0
train_20260505050000,2026-04-28 17:40:00,H8,40.25,1,4,interpolate,0
train_20260505050000,2026-04-28 17:40:00,I9,29.17,2,6,interpolate,0
train_20260505050000,2026-04-28 17:40:00,J10,34.54,2,3,interpolate,0
train_20260505050000,2026-04-28 17:40:00,K11,34.28,2,4,spatial,0
train_20260505050000,2026-04-28 17:45:00,A1,39.92,2,7,interpolate,0
train_20260505050000,2026-04-28 17:45:00,B2,38.58,2,4,interpolate,0
train_20260505050000,2026-04-28 17:45:00,C3,45.98,1,11,interpolate,0
train_20260505050000,2026-04-28 17:45:00,D4,43.9,1,9,interpolate,0
train_20260505050000,2026-04-28 17:45:00,E5,40.36,1,2,interpolate,0
train_20260505050000,2026-04-28 17:45:00,F6,39.1,2,3,interpolate,0
train_20260505050000,2026-04-28 17:45:00,G7,37.86,2,6,interpolate,0
train_20260505050000,2026-04-28 17:45:00,H8,40.22,1,4,interpolate,0
train_20260505050000,2026-04-28 17:45:00,I9,29.17,2,6,interpolate,0
train_20260505050000,2026-04-28 17:45:00,J10,34.53,2,3,interpolate,0
train_20260505050000,2026-04-28 17:45:00,K11,34.27,2,4,spatial,0
train_20260505050000,2026-04-28 17:50:00,A1,39.87,2,7,interpolate,0
train_20260505050000,2026-04-28 17:50:00,B2,38.53,2,4,interpolate,0
train_20260505050000,2026-04-28 17:50:00,C3,45.95,1,11,interpolate,0
train_20260505050000,2026-04-28 17:50:00,D4,43.88,1,9,interpolate,0
train_20260505050000,2026-04-28 17:50:00,E5,40.37,1,2,interpolate,0
train_20260505050000,2026-04-28 17:50:00,F6,39.06,2,3,interpolate,0
train_20260505050000,2026-04-28 17:50:00,G7,37.84,2,6,interpolate,0
train_20260505050000,2026-04-28 17:50:00,H8,40.19,1,4,interpolate,0
train_20260505050000,2026-04-28 17:50:00,I9,29.16,2,6,interpolate,0
train_20260505050000,2026-04-28 17:50:00,J10,34.51,2,3,interpolate,0
train_20260505050000,2026-04-28 17:50:00,K11,34.24,2,4,spatial,0
train_20260505050000,2026-04-28 17:55:00,A1,39.82,2,7,interpolate,0
train_20260505050000,2026-04-28 17:55:00,B2,38.49,2,4,interpolate,0
train_20260505050000,2026-04-28 17:55:00,C3,45.93,1,11,interpolate,0
train_20260505050000,2026-04-28 17:55:00,D4,43.85,1,9,interpolate,0
train_20260505050000,2026-04-28 17:55:00,E5,40.38,1,2,interpolate,0
train_20260505050000,2026-04-28 17:55:00,F6,39.02,2,3,interpolate,0
train_20260505050000,2026-04-28 17:55:00,G7,37.83,2,6,interpolate,0
train_20260505050000,2026-04-28 17:55:00,H8,40.15,1,4,interpolate,0
train_20260505050000,2026-04-28 17:55:00,I9,29.16,2,6,interpolate,0
train_20260505050000,2026-04-28 17:55:00,J10,34.5,2,3,interpolate,0
train_20260505050000,2026-04-28 17:55:00,K11,34.23,2,4,spatial,0
train_20260505050000,2026-04-28 18:00:00,A1,39.77,2,7,interpolate,0
train_20260505050000,2026-04-28 18:00:00,B2,38.44,2,4,interpolate,0
train_20260505050000,2026-04-28 18:00:00,C3,45.9,1,11,interpolate,0
train_20260505050000,2026-04-28 18:00:00,D4,43.83,1,9,interpolate,0
train_20260505050000,2026-04-28 18:00:00,E5,40.39,1,2,interpolate,0
train_20260505050000,2026-04-28 18:00:00,F6,38.98,2,3,interpolate,0
train_20260505050000,2026-04-28 18:00:00,G7,37.81,2,6,interpolate,0
train_20260505050000,2026-04-28 18:00:00,H8,40.12,1,4,interpolate,0
train_20260505050000,2026-04-28 18:00:00,I9,29.15,2,6,interpolate,0
train_20260505050000,2026-04-28 18:00:00,J10,34.48,2,3,interpolate,0
train_20260505050000,2026-04-28 18:00:00,K11,34.2,2,4,spatial,0
train_20260505050000,2026-04-28 18:05:00,A1,39.71,2,7,interpolate,0
train_20260505050000,2026-04-28 18:05:00,B2,38.39,2,4,interpolate,0
train_20260505050000,2026-04-28 18:05:00,C3,45.87,1,11,interpolate,0
train_20260505050000,2026-04-28 18:05:00,D4,43.81,1,9,interpolate,0
train_20260505050000,2026-04-28 18:05:00,E5,40.4,1,2,interpolate,0
train_20260505050000,2026-04-28 18:05:00,F6,38.94,2,3,interpolate,0
train_20260505050000,2026-04-28 18:05:00,G7,37.8,2,6,interpolate,0
train_20260505050000,2026-04-28 18:05:00,H8,40.09,1,4,interpolate,0
train_20260505050000,2026-04-28 18:05:00,I9,29.15,2,6,interpolate,0
train_20260505050000,2026-04-28 18:05:00,J10,34.47,2,3,interpolate,0
train_20260505050000,2026-04-28 18:05:00,K11,34.19,2,4,spatial,0
train_20260505050000,2026-04-28 18:10:00,A1,39.66,2,7,interpolate,0
train_20260505050000,2026-04-28 18:10:00,B2,38.35,2,4,interpolate,0
train_20260505050000,2026-04-28 18:10:00,C3,45.84,1,11,interpolate,0
train_20260505050000,2026-04-28 18:10:00,D4,43.79,1,9,interpolate,0
train_20260505050000,2026-04-28 18:10:00,E5,40.41,1,2,interpolate,0
train_20260505050000,2026-04-28 18:10:00,F6,38.9,2,3,interpolate,0
train_20260505050000,2026-04-28 18:10:00,G7,37.78,2,6,interpolate,0
train_20260505050000,2026-04-28 18:10:00,H8,40.05,1,4,interpolate,0
train_20260505050000,2026-04-28 18:10:00,I9,29.14,2,6,interpolate,0
train_20260505050000,2026-04-28 18:10:00,J10,34.45,2,3,interpolate,0
train_20260505050000,2026-04-28 18:10:00,K11,34.16,2,4,spatial,0
train_20260505050000,2026-04-28 18:15:00,A1,39.61,2,7,interpolate,0
train_20260505050000,2026-04-28 18:15:00,B2,38.3,2,4,interpolate,0
train_20260505050000,2026-04-28 18:15:00,C3,45.82,1,11,interpolate,0
train_20260505050000,2026-04-28 18:15:00,D4,43.77,1,9,interpolate,0
train_20260505050000,2026-04-28 18:15:00,E5,40.42,1,2,interpolate,0
train_20260505050000,2026-04-28 18:15:00,F6,38.86,2,3,interpolate,0
train_20260505050000,2026-04-28 18:15:00,G7,37.76,2,6,interpolate,0
train_20260505050000,2026-04-28 18:15:00,H8,40.02,1,4,interpolate,0
train_20260505050000,2026-04-28 18:15:00,I9,29.14,2,6,interpolate,0
train_20260505050000,2026-04-28 18:15:00,J10,34.43,2,3,interpolate,0
train_20260505050000,2026-04-28 18:15:00,K11,34.14,2,4,spatial,0
train_20260505050000,2026-04-28 18:20:00,A1,39.55,2,7,interpolate,0
train_20260505050000,2026-04-28 18:20:00,B2,38.26,2,4,interpolate,0
train_20260505050000,2026-04-28 18:20:00,C3,45.79,1,11,interpolate,0
train_20260505050000,2026-04-28 18:20:00,D4,43.75,1,9,interpolate,0
train_20260505050000,2026-04-28 18:20:00,E5,40.44,1,2,interpolate,0
train_20260505050000,2026-04-28 18:20:00,F6,38.82,2,3,interpolate,0
train_20260505050000,2026-04-28 18:20:00,G7,37.75,2,6,interpolate,0
train_20260505050000,2026-04-28 18:20:00,H8,39.99,2,4,interpolate,0
train_20260505050000,2026-04-28 18:20:00,I9,29.13,2,6,interpolate,0
train_20260505050000,2026-04-28 18:20:00,J10,34.42,2,3,interpolate,0
train_20260505050000,2026-04-28 18:20:00,K11,34.12,2,4,spatial,0
train_20260505050000,2026-04-28 18:25:00,A1,39.5,2,7,interpolate,0
train_20260505050000,2026-04-28 18:25:00,B2,38.21,2,4,interpolate,0
train_20260505050000,2026-04-28 18:25:00,C3,45.76,1,11,interpolate,0
train_20260505050000,2026-04-28 18:25:00,D4,43.73,1,9,interpolate,0
train_20260505050000,2026-04-28 18:25:00,E5,40.45,1,2,interpolate,0
train_20260505050000,2026-04-28 18:25:00,F6,38.78,2,3,interpolate,0
train_20260505050000,2026-04-28 18:25:00,G7,37.73,2,6,interpolate,0
train_20260505050000,2026-04-28 18:25:00,H8,39.95,2,4,interpolate,0
train_20260505050000,2026-04-28 18:25:00,I9,29.13,2,6,interpolate,0
train_20260505050000,2026-04-28 18:25:00,J10,34.4,2,3,interpolate,0
train_20260505050000,2026-04-28 18:25:00,K11,34.1,2,4,spatial,0
train_20260505050000,2026-04-28 18:30:00,A1,39.45,2,7,interpolate,0
train_20260505050000,2026-04-28 18:30:00,B2,38.17,2,4,interpolate,0
train_20260505050000,2026-04-28 18:30:00,C3,45.74,1,11,interpolate,0
train_20260505050000,2026-04-28 18:30:00,D4,43.7,1,9,interpolate,0
train_20260505050000,2026-04-28 18:30:00,E5,40.46,1,2,interpolate,0
train_20260505050000,2026-04-28 18:30:00,F6,38.74,2,3,interpolate,0
train_20260505050000,2026-04-28 18:30:00,G7,37.72,2,6,interpolate,0
train_20260505050000,2026-04-28 18:30:00,H8,39.92,2,4,interpolate,0
train_20260505050000,2026-04-28 18:30:00,I9,29.12,2,6,interpolate,0
train_20260505050000,2026-04-28 18:30:00,J10,34.39,2,3,interpolate,0
train_20260505050000,2026-04-28 18:30:00,K11,34.08,2,4,spatial,0
train_20260505050000,2026-04-28 18:35:00,A1,39.39,2,7,interpolate,0
train_20260505050000,2026-04-28 18:35:00,B2,38.12,2,4,interpolate,0
train_20260505050000,2026-04-28 18:35:00,C3,45.71,1,11,interpolate,0
train_20260505050000,2026-04-28 18:35:00,D4,43.68,1,9,interpolate,0
train_20260505050000,2026-04-28 18:35:00,E5,40.47,1,2,interpolate,0
train_20260505050000,2026-04-28 18:35:00,F6,38.7,2,3,interpolate,0
train_20260505050000,2026-04-28 18:35:00,G7,37.7,2,6,interpolate,0
train_20260505050000,2026-04-28 18:35:00,H8,39.89,2,4,interpolate,0
train_20260505050000,2026-04-28 18:35:00,I9,29.12,2,6,interpolate,0
train_20260505050000,2026-04-28 18:35:00,J10,34.37,2,3,interpolate,0
train_20260505050000,2026-04-28 18:35:00,K11,34.06,2,4,spatial,0
train_20260505050000,2026-04-28 18:40:00,A1,39.34,2,7,interpolate,0
train_20260505050000,2026-04-28 18:40:00,B2,38.07,2,4,interpolate,0
train_20260505050000,2026-04-28 18:40:00,C3,45.68,1,11,interpolate,0
train_20260505050000,2026-04-28 18:40:00,D4,43.66,1,9,interpolate,0
train_20260505050000,2026-04-28 18:40:00,E5,40.48,1,2,interpolate,0
train_20260505050000,2026-04-28 18:40:00,F6,38.66,2,3,interpolate,0
train_20260505050000,2026-04-28 18:40:00,G7,37.69,2,6,interpolate,0
train_20260505050000,2026-04-28 18:40:00,H8,39.85,2,4,interpolate,0
train_20260505050000,2026-04-28 18:40:00,I9,29.11,2,6,interpolate,0
train_20260505050000,2026-04-28 18:40:00,J10,34.36,2,3,interpolate,0
train_20260505050000,2026-04-28 18:40:00,K11,34.04,2,4,spatial,0
train_20260505050000,2026-04-28 18:45:00,A1,39.29,2,7,interpolate,0
train_20260505050000,2026-04-28 18:45:00,B2,38.03,2,4,interpolate,0
train_20260505050000,2026-04-28 18:45:00,C3,45.65,1,11,interpolate,0
train_20260505050000,2026-04-28 18:45:00,D4,43.64,1,9,interpolate,0
train_20260505050000,2026-04-28 18:45:00,E5,40.49,1,2,interpolate,0
train_20260505050000,2026-04-28 18:45:00,F6,38.62,2,3,interpolate,0
train_20260505050000,2026-04-28 18:45:00,G7,37.67,2,6,interpolate,0
train_20260505050000,2026-04-28 18:45:00,H8,39.82,2,4,interpolate,0
train_20260505050000,2026-04-28 18:45:00,I9,29.11,2,6,interpolate,0
train_20260505050000,2026-04-28 18:45:00,J10,34.34,2,3,interpolate,0
train_20260505050000,2026-04-28 18:45:00,K11,34.02,2,4,spatial,0
train_20260505050000,2026-04-28 18:50:00,A1,39.23,2,7,interpolate,0
train_20260505050000,2026-04-28 18:50:00,B2,37.98,2,4,interpolate,0
train_20260505050000,2026-04-28 18:50:00,C3,45.63,1,11,interpolate,0
train_20260505050000,2026-04-28 18:50:00,D4,43.62,1,9,interpolate,0
train_20260505050000,2026-04-28 18:50:00,E5,40.5,1,2,interpolate,0
train_20260505050000,2026-04-28 18:50:00,F6,38.58,2,3,interpolate,0
train_20260505050000,2026-04-28 18:50:00,G7,37.66,2,6,interpolate,0
train_20260505050000,2026-04-28 18:50:00,H8,39.79,2,4,interpolate,0
train_20260505050000,2026-04-28 18:50:00,I9,29.1,2,6,interpolate,0
train_20260505050000,2026-04-28 18:50:00,J10,34.33,2,3,interpolate,0
train_20260505050000,2026-04-28 18:50:00,K11,34,2,4,spatial,0
train_20260505050000,2026-04-28 18:55:00,A1,39.18,2,7,interpolate,0
train_20260505050000,2026-04-28 18:55:00,B2,37.94,2,4,interpolate,0
train_20260505050000,2026-04-28 18:55:00,C3,45.6,1,11,interpolate,0
train_20260505050000,2026-04-28 18:55:00,D4,43.6,1,9,interpolate,0
train_20260505050000,2026-04-28 18:55:00,E5,40.52,1,2,interpolate,0
train_20260505050000,2026-04-28 18:55:00,F6,38.54,2,3,interpolate,0
train_20260505050000,2026-04-28 18:55:00,G7,37.64,2,6,interpolate,0
train_20260505050000,2026-04-28 18:55:00,H8,39.75,2,4,interpolate,0
train_20260505050000,2026-04-28 18:55:00,I9,29.1,2,6,interpolate,0
train_20260505050000,2026-04-28 18:55:00,J10,34.31,2,3,interpolate,0
train_20260505050000,2026-04-28 18:55:00,K11,33.98,2,4,spatial,0
train_20260505050000,2026-04-28 19:00:00,A1,39.13,2,7,interpolate,0
train_20260505050000,2026-04-28 19:00:00,B2,37.89,2,4,interpolate,0
train_20260505050000,2026-04-28 19:00:00,C3,45.57,1,11,interpolate,0
train_20260505050000,2026-04-28 19:00:00,D4,43.58,1,9,interpolate,0
train_20260505050000,2026-04-28 19:00:00,E5,40.53,1,2,interpolate,0
train_20260505050000,2026-04-28 19:00:00,F6,38.5,2,3,interpolate,0
train_20260505050000,2026-04-28 19:00:00,G7,37.63,2,6,interpolate,0
train_20260505050000,2026-04-28 19:00:00,H8,39.72,2,4,interpolate,0
train_20260505050000,2026-04-28 19:00:00,I9,29.09,2,6,interpolate,0
train_20260505050000,2026-04-28 19:00:00,J10,34.3,2,3,interpolate,0
train_20260505050000,2026-04-28 19:00:00,K11,33.96,2,4,spatial,0
train_20260505050000,2026-04-28 19:05:00,A1,39.08,2,7,interpolate,0
train_20260505050000,2026-04-28 19:05:00,B2,37.84,2,4,interpolate,0
train_20260505050000,2026-04-28 19:05:00,C3,45.55,1,11,interpolate,0
train_20260505050000,2026-04-28 19:05:00,D4,43.56,1,9,interpolate,0
train_20260505050000,2026-04-28 19:05:00,E5,40.54,1,2,interpolate,0
train_20260505050000,2026-04-28 19:05:00,F6,38.46,2,3,interpolate,0
train_20260505050000,2026-04-28 19:05:00,G7,37.61,2,6,interpolate,0
train_20260505050000,2026-04-28 19:05:00,H8,39.69,2,4,interpolate,0
train_20260505050000,2026-04-28 19:05:00,I9,29.09,2,6,interpolate,0
train_20260505050000,2026-04-28 19:05:00,J10,34.28,2,3,interpolate,0
train_20260505050000,2026-04-28 19:05:00,K11,33.94,2,4,spatial,0
train_20260505050000,2026-04-28 19:10:00,A1,39.02,2,7,interpolate,0
train_20260505050000,2026-04-28 19:10:00,B2,37.8,2,4,interpolate,0
train_20260505050000,2026-04-28 19:10:00,C3,45.52,1,11,interpolate,0
train_20260505050000,2026-04-28 19:10:00,D4,43.53,1,9,interpolate,0
train_20260505050000,2026-04-28 19:10:00,E5,40.55,1,2,interpolate,0
train_20260505050000,2026-04-28 19:10:00,F6,38.42,2,3,interpolate,0
train_20260505050000,2026-04-28 19:10:00,G7,37.6,2,6,interpolate,0
train_20260505050000,2026-04-28 19:10:00,H8,39.65,2,4,interpolate,0
train_20260505050000,2026-04-28 19:10:00,I9,29.08,2,6,interpolate,0
train_20260505050000,2026-04-28 19:10:00,J10,34.27,2,3,interpolate,0
train_20260505050000,2026-04-28 19:10:00,K11,33.92,2,4,spatial,0
train_20260505050000,2026-04-28 19:15:00,A1,38.97,2,7,interpolate,0
train_20260505050000,2026-04-28 19:15:00,B2,37.75,2,4,interpolate,0
train_20260505050000,2026-04-28 19:15:00,C3,45.49,1,11,interpolate,0
train_20260505050000,2026-04-28 19:15:00,D4,43.51,1,9,interpolate,0
train_20260505050000,2026-04-28 19:15:00,E5,40.56,1,2,interpolate,0
train_20260505050000,2026-04-28 19:15:00,F6,38.38,2,3,interpolate,0
train_20260505050000,2026-04-28 19:15:00,G7,37.58,2,6,interpolate,0
train_20260505050000,2026-04-28 19:15:00,H8,39.62,2,4,interpolate,0
train_20260505050000,2026-04-28 19:15:00,I9,29.08,2,6,interpolate,0
train_20260505050000,2026-04-28 19:15:00,J10,34.25,2,3,interpolate,0
train_20260505050000,2026-04-28 19:15:00,K11,33.9,2,4,spatial,0
train_20260505050000,2026-04-28 19:20:00,A1,38.92,2,7,interpolate,0
train_20260505050000,2026-04-28 19:20:00,B2,37.71,2,4,interpolate,0
train_20260505050000,2026-04-28 19:20:00,C3,45.46,1,11,interpolate,0
train_20260505050000,2026-04-28 19:20:00,D4,43.49,1,9,interpolate,0
train_20260505050000,2026-04-28 19:20:00,E5,40.57,1,2,interpolate,0
train_20260505050000,2026-04-28 19:20:00,F6,38.34,2,3,interpolate,0
train_20260505050000,2026-04-28 19:20:00,G7,37.57,2,6,interpolate,0
train_20260505050000,2026-04-28 19:20:00,H8,39.59,2,4,interpolate,0
train_20260505050000,2026-04-28 19:20:00,I9,29.07,2,6,interpolate,0
train_20260505050000,2026-04-28 19:20:00,J10,34.24,2,3,interpolate,0
train_20260505050000,2026-04-28 19:20:00,K11,33.88,2,4,spatial,0
train_20260505050000,2026-04-28 19:25:00,A1,38.86,2,7,interpolate,0
train_20260505050000,2026-04-28 19:25:00,B2,37.66,2,4,interpolate,0
train_20260505050000,2026-04-28 19:25:00,C3,45.44,1,11,interpolate,0
train_20260505050000,2026-04-28 19:25:00,D4,43.47,1,9,interpolate,0
train_20260505050000,2026-04-28 19:25:00,E5,40.58,1,2,interpolate,0
train_20260505050000,2026-04-28 19:25:00,F6,38.3,2,3,interpolate,0
train_20260505050000,2026-04-28 19:25:00,G7,37.55,2,6,interpolate,0
train_20260505050000,2026-04-28 19:25:00,H8,39.55,2,4,interpolate,0
train_20260505050000,2026-04-28 19:25:00,I9,29.07,2,6,interpolate,0
train_20260505050000,2026-04-28 19:25:00,J10,34.22,2,3,interpolate,0
train_20260505050000,2026-04-28 19:25:00,K11,33.86,2,4,spatial,0
train_20260505050000,2026-04-28 19:30:00,A1,38.81,2,7,interpolate,0
train_20260505050000,2026-04-28 19:30:00,B2,37.61,2,4,interpolate,0
train_20260505050000,2026-04-28 19:30:00,C3,45.41,1,11,interpolate,0
train_20260505050000,2026-04-28 19:30:00,D4,43.45,1,9,interpolate,0
train_20260505050000,2026-04-28 19:30:00,E5,40.6,1,2,interpolate,0
train_20260505050000,2026-04-28 19:30:00,F6,38.26,2,3,interpolate,0
train_20260505050000,2026-04-28 19:30:00,G7,37.54,2,6,interpolate,0
train_20260505050000,2026-04-28 19:30:00,H8,39.52,2,4,interpolate,0
train_20260505050000,2026-04-28 19:30:00,I9,29.06,2,6,interpolate,0
train_20260505050000,2026-04-28 19:30:00,J10,34.21,2,3,interpolate,0
train_20260505050000,2026-04-28 19:30:00,K11,33.84,2,4,spatial,0
train_20260505050000,2026-04-28 19:35:00,A1,38.76,2,7,interpolate,0
train_20260505050000,2026-04-28 19:35:00,B2,37.57,2,4,interpolate,0
train_20260505050000,2026-04-28 19:35:00,C3,45.38,1,11,interpolate,0
train_20260505050000,2026-04-28 19:35:00,D4,43.43,1,9,interpolate,0
train_20260505050000,2026-04-28 19:35:00,E5,40.61,1,2,interpolate,0
train_20260505050000,2026-04-28 19:35:00,F6,38.22,2,3,interpolate,0
train_20260505050000,2026-04-28 19:35:00,G7,37.52,2,6,interpolate,0
train_20260505050000,2026-04-28 19:35:00,H8,39.49,2,4,interpolate,0
train_20260505050000,2026-04-28 19:35:00,I9,29.06,2,6,interpolate,0
train_20260505050000,2026-04-28 19:35:00,J10,34.19,2,3,interpolate,0
train_20260505050000,2026-04-28 19:35:00,K11,33.82,2,4,spatial,0
train_20260505050000,2026-04-28 19:40:00,A1,38.7,2,7,interpolate,0
train_20260505050000,2026-04-28 19:40:00,B2,37.52,2,4,interpolate,0
train_20260505050000,2026-04-28 19:40:00,C3,45.36,1,11,interpolate,0
train_20260505050000,2026-04-28 19:40:00,D4,43.41,1,9,interpolate,0
train_20260505050000,2026-04-28 19:40:00,E5,40.62,1,2,interpolate,0
train_20260505050000,2026-04-28 19:40:00,F6,38.18,2,3,interpolate,0
train_20260505050000,2026-04-28 19:40:00,G7,37.51,2,6,interpolate,0
train_20260505050000,2026-04-28 19:40:00,H8,39.45,2,4,interpolate,0
train_20260505050000,2026-04-28 19:40:00,I9,29.05,2,6,interpolate,0
train_20260505050000,2026-04-28 19:40:00,J10,34.18,2,3,interpolate,0
train_20260505050000,2026-04-28 19:40:00,K11,33.8,2,4,spatial,0
train_20260505050000,2026-04-28 19:45:00,A1,38.65,2,7,interpolate,0
train_20260505050000,2026-04-28 19:45:00,B2,37.48,2,4,interpolate,0
train_20260505050000,2026-04-28 19:45:00,C3,45.33,1,11,interpolate,0
train_20260505050000,2026-04-28 19:45:00,D4,43.38,1,9,interpolate,0
train_20260505050000,2026-04-28 19:45:00,E5,40.63,1,2,interpolate,0
train_20260505050000,2026-04-28 19:45:00,F6,38.15,2,3,interpolate,0
train_20260505050000,2026-04-28 19:45:00,G7,37.49,2,6,interpolate,0
train_20260505050000,2026-04-28 19:45:00,H8,39.42,2,4,interpolate,0
train_20260505050000,2026-04-28 19:45:00,I9,29.04,2,6,interpolate,0
train_20260505050000,2026-04-28 19:45:00,J10,34.16,2,3,interpolate,0
train_20260505050000,2026-04-28 19:45:00,K11,33.78,2,4,spatial,0
train_20260505050000,2026-04-28 19:50:00,A1,38.6,2,7,interpolate,0
train_20260505050000,2026-04-28 19:50:00,B2,37.43,2,4,interpolate,0
train_20260505050000,2026-04-28 19:50:00,C3,45.3,1,11,interpolate,0
train_20260505050000,2026-04-28 19:50:00,D4,43.36,1,9,interpolate,0
train_20260505050000,2026-04-28 19:50:00,E5,40.64,1,2,interpolate,0
train_20260505050000,2026-04-28 19:50:00,F6,38.11,2,3,interpolate,0
train_20260505050000,2026-04-28 19:50:00,G7,37.47,2,6,interpolate,0
train_20260505050000,2026-04-28 19:50:00,H8,39.39,2,4,interpolate,0
train_20260505050000,2026-04-28 19:50:00,I9,29.04,2,6,interpolate,0
train_20260505050000,2026-04-28 19:50:00,J10,34.14,2,3,interpolate,0
train_20260505050000,2026-04-28 19:50:00,K11,33.76,2,4,spatial,0
train_20260505050000,2026-04-28 19:55:00,A1,38.54,2,7,interpolate,0
train_20260505050000,2026-04-28 19:55:00,B2,37.39,2,4,interpolate,0
train_20260505050000,2026-04-28 19:55:00,C3,45.27,1,11,interpolate,0
train_20260505050000,2026-04-28 19:55:00,D4,43.34,1,9,interpolate,0
train_20260505050000,2026-04-28 19:55:00,E5,40.65,1,2,interpolate,0
train_20260505050000,2026-04-28 19:55:00,F6,38.07,2,3,interpolate,0
train_20260505050000,2026-04-28 19:55:00,G7,37.46,2,6,interpolate,0
train_20260505050000,2026-04-28 19:55:00,H8,39.35,2,4,interpolate,0
train_20260505050000,2026-04-28 19:55:00,I9,29.03,2,6,interpolate,0
train_20260505050000,2026-04-28 19:55:00,J10,34.13,2,3,interpolate,0
train_20260505050000,2026-04-28 19:55:00,K11,33.74,2,4,spatial,0
train_20260505050000,2026-04-28 20:00:00,A1,38.49,2,7,interpolate,0
train_20260505050000,2026-04-28 20:00:00,B2,37.34,2,4,interpolate,0
train_20260505050000,2026-04-28 20:00:00,C3,45.25,1,11,interpolate,0
train_20260505050000,2026-04-28 20:00:00,D4,43.32,1,9,interpolate,0
train_20260505050000,2026-04-28 20:00:00,E5,40.67,1,2,interpolate,0
train_20260505050000,2026-04-28 20:00:00,F6,38.03,2,3,interpolate,0
train_20260505050000,2026-04-28 20:00:00,G7,37.44,2,6,interpolate,0
train_20260505050000,2026-04-28 20:00:00,H8,39.32,2,4,interpolate,0
train_20260505050000,2026-04-28 20:00:00,I9,29.03,2,6,interpolate,0
train_20260505050000,2026-04-28 20:00:00,J10,34.11,2,3,interpolate,0
train_20260505050000,2026-04-28 20:00:00,K11,33.72,2,4,spatial,0
train_20260505050000,2026-04-28 20:05:00,A1,38.44,2,7,interpolate,0
train_20260505050000,2026-04-28 20:05:00,B2,37.29,2,4,interpolate,0
train_20260505050000,2026-04-28 20:05:00,C3,45.22,1,11,interpolate,0
train_20260505050000,2026-04-28 20:05:00,D4,43.3,1,9,interpolate,0
train_20260505050000,2026-04-28 20:05:00,E5,40.68,1,2,interpolate,0
train_20260505050000,2026-04-28 20:05:00,F6,37.99,2,3,interpolate,0
train_20260505050000,2026-04-28 20:05:00,G7,37.43,2,6,interpolate,0
train_20260505050000,2026-04-28 20:05:00,H8,39.29,2,4,interpolate,0
train_20260505050000,2026-04-28 20:05:00,I9,29.02,2,6,interpolate,0
train_20260505050000,2026-04-28 20:05:00,J10,34.1,2,3,interpolate,0
train_20260505050000,2026-04-28 20:05:00,K11,33.7,2,4,spatial,0
train_20260505050000,2026-04-28 20:10:00,A1,38.39,2,7,interpolate,0
train_20260505050000,2026-04-28 20:10:00,B2,37.25,2,4,interpolate,0
train_20260505050000,2026-04-28 20:10:00,C3,45.19,1,11,interpolate,0
train_20260505050000,2026-04-28 20:10:00,D4,43.28,1,9,interpolate,0
train_20260505050000,2026-04-28 20:10:00,E5,40.69,1,2,interpolate,0
train_20260505050000,2026-04-28 20:10:00,F6,37.95,2,3,interpolate,0
train_20260505050000,2026-04-28 20:10:00,G7,37.41,2,6,interpolate,0
train_20260505050000,2026-04-28 20:10:00,H8,39.25,2,4,interpolate,0
